,result,table,_time,water_height_mm
,_result,0,2024-01-02T15:46:03.092335434Z,6.11
,_result,0,2024-01-02T16:01:03.3318941Z,6.12
,_result,0,2024-01-02T16:16:02.553087402Z,6.12
,_result,0,2024-01-02T16:31:02.691231628Z,6.12
,_result,0,2024-01-02T16:46:02.928561057Z,6.12
,_result,0,2024-01-02T17:01:02.965707535Z,6.12
,_result,0,2024-01-02T17:16:03.491972325Z,6.12
,_result,0,2024-01-02T17:31:03.231112339Z,6.12
,_result,0,2024-01-02T17:46:03.304129213Z,6.12
,_result,0,2024-01-02T18:01:02.605966122Z,6.12
,_result,0,2024-01-02T18:16:02.446253556Z,6.11
,_result,0,2024-01-02T18:31:02.594769789Z,6.11
,_result,0,2024-01-02T18:46:02.711772975Z,6.1
,_result,0,2024-01-02T19:01:02.81024099Z,6.1
,_result,0,2024-01-02T19:16:03.060959434Z,6.09
,_result,0,2024-01-02T21:01:08.36177327Z,6.02
,_result,0,2024-01-02T21:31:11.884061689Z,5.98
,_result,0,2024-01-02T22:01:04.767757871Z,5.97
,_result,0,2024-01-02T22:31:03.790461625Z,5.97
,_result,0,2024-01-02T23:01:03.710393521Z,5.95
,_result,0,2024-01-03T00:46:07.943554824Z,5.91
,_result,0,2024-01-03T02:01:05.088209202Z,5.9
,_result,0,2024-01-03T03:46:09.62451902Z,5.89
,_result,0,2024-01-03T04:01:07.688313964Z,5.89
,_result,0,2024-01-03T04:16:02.716147312Z,5.89
,_result,0,2024-01-03T04:31:03.128182228Z,5.89
,_result,0,2024-01-03T04:46:03.218430553Z,5.88
,_result,0,2024-01-03T05:01:02.903241062Z,5.88
,_result,0,2024-01-03T05:16:03.344838303Z,5.88
,_result,0,2024-01-03T05:31:03.493010446Z,5.88
,_result,0,2024-01-03T05:46:03.349048344Z,5.88
,_result,0,2024-01-03T06:01:02.724424722Z,5.88
,_result,0,2024-01-03T06:16:03.010874997Z,5.88
,_result,0,2024-01-03T06:31:02.442722487Z,5.88
,_result,0,2024-01-03T06:46:02.654652254Z,5.88
,_result,0,2024-01-03T07:01:02.850243248Z,5.88
,_result,0,2024-01-03T07:16:02.929990988Z,5.88
,_result,0,2024-01-03T07:31:02.980131495Z,5.88
,_result,0,2024-01-03T07:46:02.656305223Z,5.88
,_result,0,2024-01-03T08:01:03.251295429Z,5.88
,_result,0,2024-01-03T08:16:02.90685466Z,5.87
,_result,0,2024-01-03T08:31:02.392663175Z,5.87
,_result,0,2024-01-03T08:46:02.91766778Z,5.87
,_result,0,2024-01-03T09:01:02.858305493Z,5.87
,_result,0,2024-01-03T09:16:04.62974782Z,5.87
,_result,0,2024-01-03T09:31:03.216010554Z,5.87
,_result,0,2024-01-03T09:46:02.478269169Z,5.87
,_result,0,2024-01-03T10:01:02.585019973Z,5.87
,_result,0,2024-01-03T10:16:02.574616334Z,5.88
,_result,0,2024-01-03T10:31:02.657848157Z,5.88
,_result,0,2024-01-03T10:46:03.180134653Z,5.88
,_result,0,2024-01-03T11:01:02.970843199Z,5.88
,_result,0,2024-01-03T11:16:04.487908465Z,5.87
,_result,0,2024-01-03T11:31:03.266499318Z,5.88
,_result,0,2024-01-03T11:46:02.69398776Z,5.88
,_result,0,2024-01-03T12:01:03.148980851Z,5.88
,_result,0,2024-01-03T12:16:03.1565587Z,5.88
,_result,0,2024-01-03T12:31:02.901778193Z,5.88
,_result,0,2024-01-03T12:46:03.660025933Z,5.88
,_result,0,2024-01-03T13:01:03.20156352Z,5.88
,_result,0,2024-01-03T13:16:03.299303114Z,5.88
,_result,0,2024-01-03T13:31:03.237815353Z,5.88
,_result,0,2024-01-03T13:46:02.80990647Z,5.88
,_result,0,2024-01-03T14:01:02.725178904Z,5.88
,_result,0,2024-01-03T14:16:02.750491856Z,5.88
,_result,0,2024-01-03T14:31:02.850730384Z,5.88
,_result,0,2024-01-03T14:46:02.899627548Z,5.88
,_result,0,2024-01-03T15:01:02.475302379Z,5.88
,_result,0,2024-01-03T15:16:02.436504361Z,5.89
,_result,0,2024-01-03T15:31:02.780206055Z,5.89
,_result,0,2024-01-03T15:46:03.197802807Z,5.9
,_result,0,2024-01-03T16:01:03.902034757Z,5.9
,_result,0,2024-01-03T16:16:03.309635994Z,5.9
,_result,0,2024-01-03T16:31:02.360621368Z,5.89
,_result,0,2024-01-03T16:46:05.829438546Z,5.89
,_result,0,2024-01-03T17:01:02.81082077Z,5.88
,_result,0,2024-01-03T17:16:02.799140829Z,5.88
,_result,0,2024-01-03T17:31:02.850111927Z,5.88
,_result,0,2024-01-03T17:46:03.368529975Z,5.88
,_result,0,2024-01-03T18:01:03.307739671Z,5.88
,_result,0,2024-01-03T18:16:03.945191478Z,5.88
,_result,0,2024-01-03T18:31:03.498808611Z,5.88
,_result,0,2024-01-03T18:46:02.790521751Z,5.88
,_result,0,2024-01-03T19:01:03.829500888Z,5.88
,_result,0,2024-01-03T19:16:03.40204981Z,5.88
,_result,0,2024-01-03T19:31:04.248377521Z,5.88
,_result,0,2024-01-03T19:46:02.864402999Z,5.87
,_result,0,2024-01-03T20:01:03.904788157Z,5.87
,_result,0,2024-01-03T20:16:04.101744425Z,5.87
,_result,0,2024-01-03T20:31:03.463457516Z,5.87
,_result,0,2024-01-03T20:46:02.959577692Z,5.87
,_result,0,2024-01-03T21:01:02.813386203Z,5.87
,_result,0,2024-01-03T21:16:04.381757975Z,5.87
,_result,0,2024-01-03T21:31:03.362531359Z,5.87
,_result,0,2024-01-03T21:46:03.794211088Z,5.87
,_result,0,2024-01-03T22:01:02.84073254Z,5.87
,_result,0,2024-01-03T22:16:03.50870098Z,5.87
,_result,0,2024-01-03T22:31:03.722707879Z,5.87
,_result,0,2024-01-03T22:46:04.128415928Z,5.87
,_result,0,2024-01-03T23:01:04.078746495Z,5.87
,_result,0,2024-01-03T23:16:08.628393589Z,5.87
,_result,0,2024-01-03T23:31:03.706601498Z,5.87
