,result,table,_time,water_height_mm
,_result,0,2025-01-02T03:01:03.401215563Z,4
,_result,0,2025-01-02T03:16:03.252444834Z,3.85
,_result,0,2025-01-02T03:31:03.072217346Z,3.85
,_result,0,2025-01-02T03:46:03.379363741Z,3.38
,_result,0,2025-01-02T04:01:03.276172104Z,3.38
,_result,0,2025-01-02T04:16:02.820805668Z,2.75
,_result,0,2025-01-02T04:31:02.873250686Z,2.75
,_result,0,2025-01-02T04:46:02.810368828Z,2.03
,_result,0,2025-01-02T05:01:02.768642191Z,2.03
,_result,0,2025-01-02T05:16:02.660567064Z,1.34
,_result,0,2025-01-02T05:31:02.595529319Z,1.34
,_result,0,2025-01-02T05:46:02.852038494Z,0.71
,_result,0,2025-01-02T06:01:03.229147729Z,0.71
,_result,0,2025-01-02T06:16:03.365521838Z,0.1
,_result,0,2025-01-02T06:31:03.217135236Z,0.1
,_result,0,2025-01-02T06:46:03.041793482Z,-0.45
,_result,0,2025-01-02T07:01:03.334165108Z,-0.45
,_result,0,2025-01-02T07:16:02.912106Z,-0.98
,_result,0,2025-01-02T07:31:03.002187176Z,-0.98
,_result,0,2025-01-02T07:46:02.489204587Z,-1.4
,_result,0,2025-01-02T08:01:03.976971304Z,-1.4
,_result,0,2025-01-02T08:16:03.103506959Z,-1.82
,_result,0,2025-01-02T08:31:03.993292535Z,-1.82
,_result,0,2025-01-02T08:46:03.160574536Z,-2.12
,_result,0,2025-01-02T09:01:03.181409342Z,-2.12
,_result,0,2025-01-02T09:16:03.134651849Z,-2.29
,_result,0,2025-01-02T09:31:02.711398145Z,-2.29
,_result,0,2025-01-02T09:46:03.727971385Z,-2.3
,_result,0,2025-01-02T10:01:03.149005739Z,-2.3
,_result,0,2025-01-02T10:16:02.944981538Z,-2.14
,_result,0,2025-01-02T10:31:03.223509369Z,-2.14
,_result,0,2025-01-02T10:46:02.464564514Z,-1.66
,_result,0,2025-01-02T11:01:03.415819072Z,-1.66
,_result,0,2025-01-02T11:16:03.872814956Z,-0.97
,_result,0,2025-01-02T11:31:03.021075321Z,-0.97
,_result,0,2025-01-02T11:46:03.337903399Z,-0.23
,_result,0,2025-01-02T12:01:23.337898987Z,0.13
,_result,0,2025-01-02T12:16:03.336176025Z,0.48
,_result,0,2025-01-02T12:31:03.390828785Z,0.82
,_result,0,2025-01-02T12:46:18.096540081Z,1.17
,_result,0,2025-01-02T13:01:02.897248435Z,1.49
,_result,0,2025-01-02T13:16:10.56494844Z,1.49
,_result,0,2025-01-02T13:31:03.097978605Z,1.49
,_result,0,2025-01-02T13:46:02.681240366Z,2.36
,_result,0,2025-01-02T14:01:02.996110409Z,2.36
,_result,0,2025-01-02T14:16:02.9141343Z,2.85
,_result,0,2025-01-02T14:31:03.45242091Z,2.85
,_result,0,2025-01-02T14:46:02.735934766Z,3.38
,_result,0,2025-01-02T15:01:03.438703331Z,3.38
,_result,0,2025-01-02T15:16:02.985861656Z,3.74
,_result,0,2025-01-02T15:31:02.94421902Z,3.74
,_result,0,2025-01-02T15:46:02.805824502Z,3.8
,_result,0,2025-01-02T16:01:03.401414771Z,3.8
,_result,0,2025-01-02T16:16:03.717098912Z,3.47
,_result,0,2025-01-02T16:31:04.041029172Z,3.47
,_result,0,2025-01-02T16:46:02.948766825Z,2.84
,_result,0,2025-01-02T17:01:05.557500002Z,2.84
,_result,0,2025-01-02T17:16:04.050590529Z,2.07
,_result,0,2025-01-02T17:31:03.884733588Z,2.07
,_result,0,2025-01-02T17:46:03.690712274Z,1.37
,_result,0,2025-01-02T18:01:03.56863019Z,1.37
,_result,0,2025-01-02T18:16:03.192560856Z,1
,_result,0,2025-01-02T18:31:04.318540169Z,0.68
,_result,0,2025-01-02T18:46:03.710868723Z,0.06
,_result,0,2025-01-02T19:01:03.7322088Z,0.06
,_result,0,2025-01-02T19:16:03.14819383Z,-0.52
,_result,0,2025-01-02T19:31:02.783647392Z,-0.52
,_result,0,2025-01-02T19:46:03.191897204Z,-1.13
,_result,0,2025-01-02T20:01:03.296504903Z,-1.13
,_result,0,2025-01-02T20:16:03.205567219Z,-1.58
,_result,0,2025-01-02T20:31:02.630330239Z,-1.74
,_result,0,2025-01-02T20:46:04.918887108Z,-1.95
,_result,0,2025-01-02T21:01:02.87390726Z,-1.95
,_result,0,2025-01-02T21:16:03.134946387Z,-2.22
,_result,0,2025-01-02T21:31:02.688463625Z,-2.3
,_result,0,2025-01-02T21:46:03.29015583Z,-2.32
,_result,0,2025-01-02T22:01:02.698834128Z,-2.32
,_result,0,2025-01-02T22:16:06.984646305Z,-2.26
,_result,0,2025-01-02T22:31:02.823247109Z,-2.26
,_result,0,2025-01-02T22:46:02.943627911Z,-2.26
,_result,0,2025-01-02T23:01:03.302438488Z,-2.26
,_result,0,2025-01-02T23:16:03.398667391Z,-0.83
,_result,0,2025-01-02T23:31:03.64701952Z,-0.43
,_result,0,2025-01-02T23:46:02.955610895Z,-0.07
,_result,0,2025-01-03T00:01:03.474834761Z,0.36
,_result,0,2025-01-03T00:16:02.694941836Z,0.71
,_result,0,2025-01-03T00:31:03.044309923Z,1.02
,_result,0,2025-01-03T00:46:03.371321533Z,1.37
,_result,0,2025-01-03T01:01:02.625451617Z,1.62
,_result,0,2025-01-03T01:16:03.193712173Z,1.87
,_result,0,2025-01-03T01:31:03.356402422Z,2.1
,_result,0,2025-01-03T01:46:02.789658058Z,2.31
,_result,0,2025-01-03T02:01:03.058883821Z,2.46
